"sales_id","order_id","order_date","year","month","month_name","quarter","year_month","product_id","product_name","category","customer_id","customer_name","segment","region_id","region_name","country","units","sales_amount","cost_amount","profit_margin"
"4258","CA-2017-163160","2017-10-13",2017,10,"Oct",4,"2017-10","OFF-PA-10003127","Easy-staple paper","Office Supplies","TS-21610","Troy Staebel","Consumer","REG-CENTRAL","Central","United States",3,"63.31","42.74","0.32490917706523456010"
"4259","CA-2017-163160","2017-10-13",2017,10,"Oct",4,"2017-10","OFF-BI-10000778","GBC VeloBinder Electric Binding Machine","Office Supplies","TS-21610","Troy Staebel","Consumer","REG-CENTRAL","Central","United States",4,"96.78","241.96","-1.5001033271337053"
"4260","CA-2017-163160","2017-10-13",2017,10,"Oct",4,"2017-10","FUR-FU-10001424","Dax Clear Box Frame","Furniture","TS-21610","Troy Staebel","Consumer","REG-CENTRAL","Central","United States",3,"10.48","17.29","-0.64980916030534351145"
"4261","CA-2015-101924","2015-09-04",2015,9,"Sep",3,"2015-09","OFF-BI-10000962","Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""","Office Supplies","KB-16585","Ken Black","Corporate","REG-WEST","West","United States",2,"9.76","16.60","-0.70081967213114754098"
"4262","CA-2016-124793","2016-03-14",2016,3,"Mar",1,"2016-03","FUR-CH-10002880","Global High-Back Leather Tilter, Burgundy","Furniture","MM-18280","Muhammed MacIntyre","Corporate","REG-WEST","West","United States",2,"196.78","218.92","-0.11251143408883016567"
"4263","CA-2017-118367","2017-10-28",2017,10,"Oct",4,"2017-10","OFF-EN-10004386","Recycled Interoffice Envelopes with String and Button Closure, 10 x 13","Office Supplies","LO-17170","Lori Olson","Corporate","REG-EAST","East","United States",2,"47.98","23.99","0.50000000000000000000"
"4264","CA-2017-164819","2017-10-15",2017,10,"Oct",4,"2017-10","OFF-LA-10001045","Permanent Self-Adhesive File Folder Labels for Typewriters by Universal","Office Supplies","RS-19420","Ricardo Sperren","Corporate","REG-EAST","East","United States",5,"13.05","7.05","0.45977011494252873563"
"4265","CA-2017-158344","2017-08-07",2017,8,"Aug",3,"2017-08","TEC-AC-10002006","Memorex Micro Travel Drive 16 GB","Technology","CC-12475","Cindy Chapman","Consumer","REG-CENTRAL","Central","United States",4,"63.96","44.13","0.31003752345215759850"
"4266","CA-2017-123351","2017-09-21",2017,9,"Sep",3,"2017-09","OFF-AP-10001242","APC 7 Outlet Network SurgeArrest Surge Protector","Office Supplies","KT-16480","Kean Thornton","Consumer","REG-SOUTH","South","United States",1,"80.48","56.34","0.29995029821073558648"
"4267","CA-2017-110429","2017-11-03",2017,11,"Nov",4,"2017-11","OFF-BI-10000216","Mead 1st Gear 2"" Zipper Binder, Asst. Colors","Office Supplies","DM-13015","Darrin Martin","Consumer","REG-EAST","East","United States",3,"11.67","19.46","-0.66752356469580119966"
"4268","US-2016-131611","2016-11-05",2016,11,"Nov",4,"2016-11","FUR-TA-10002774","Laminate Occasional Tables","Furniture","EP-13915","Emily Phan","Consumer","REG-CENTRAL","Central","United States",8,"863.13","1023.42","-0.18570783080184908415"
"4269","US-2016-131611","2016-11-05",2016,11,"Nov",4,"2016-11","OFF-BI-10004364","Storex Dura Pro Binders","Office Supplies","EP-13915","Emily Phan","Consumer","REG-CENTRAL","Central","United States",3,"3.56","9.80","-1.7528089887640449"
"4270","US-2016-131611","2016-11-05",2016,11,"Nov",4,"2016-11","FUR-BO-10000780","O'Sullivan Plantations 2-Door Library in Landvery Oak","Furniture","EP-13915","Emily Phan","Consumer","REG-CENTRAL","Central","United States",7,"956.66","1181.76","-0.23529780695335855999"
"4271","US-2016-131611","2016-11-05",2016,11,"Nov",4,"2016-11","OFF-BI-10001989","Premium Transparent Presentation Covers by GBC","Office Supplies","EP-13915","Emily Phan","Consumer","REG-CENTRAL","Central","United States",3,"12.59","32.73","-1.5996822875297855"
"4272","US-2016-131611","2016-11-05",2016,11,"Nov",4,"2016-11","TEC-AC-10004001","Logitech Wireless Headset H600 Over-The-Head Design","Technology","EP-13915","Emily Phan","Consumer","REG-CENTRAL","Central","United States",5,"171.96","126.82","0.26250290765294254478"
"4273","US-2017-124821","2017-06-25",2017,6,"Jun",2,"2017-06","FUR-TA-10000688","Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base","Furniture","AM-10705","Anne McFarland","Consumer","REG-WEST","West","United States",4,"871.40","723.26","0.17000229515721826945"
"4274","CA-2015-166975","2015-11-26",2015,11,"Nov",4,"2015-11","FUR-FU-10003930","Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock","Furniture","SH-20635","Stefanie Holloman","Corporate","REG-SOUTH","South","United States",11,"692.47","502.04","0.27500108307941138244"
"4275","CA-2016-123806","2016-11-24",2016,11,"Nov",4,"2016-11","FUR-FU-10000965","Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock","Furniture","LA-16780","Laura Armstrong","Corporate","REG-EAST","East","United States",4,"207.76","122.58","0.40999229880631497882"
"4276","US-2017-158505","2017-07-21",2017,7,"Jul",3,"2017-07","TEC-PH-10004071","PayAnywhere Card Reader","Technology","SF-20200","Sarah Foster","Consumer","REG-WEST","West","United States",9,"71.93","65.63","0.08758515223133602113"
"4277","US-2017-158505","2017-07-21",2017,7,"Jul",3,"2017-07","OFF-AR-10001044","BOSTON Ranger #55 Pencil Sharpener, Black","Office Supplies","SF-20200","Sarah Foster","Consumer","REG-WEST","West","United States",1,"25.99","18.45","0.29011158137745286649"
"4278","CA-2015-142692","2015-10-23",2015,10,"Oct",4,"2015-10","OFF-BI-10004140","Avery Non-Stick Binders","Office Supplies","AG-10495","Andrew Gjertsen","Corporate","REG-WEST","West","United States",1,"3.59","2.47","0.31197771587743732591"
"4279","CA-2015-123456","2015-07-09",2015,7,"Jul",3,"2015-07","OFF-AP-10002684","Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection","Office Supplies","KN-16450","Kean Nguyen","Corporate","REG-CENTRAL","Central","United States",2,"48.63","170.21","-2.5001028171910343"
"4280","CA-2017-151358","2017-08-18",2017,8,"Aug",3,"2017-08","OFF-ST-10000046","Fellowes Super Stor/Drawer Files","Office Supplies","NF-18595","Nicole Fjeld","Home Office","REG-WEST","West","United States",2,"323.10","261.71","0.19000309501702259362"
"4281","US-2016-107440","2016-04-16",2016,4,"Apr",2,"2016-04","TEC-MA-10001047","3D Systems Cube Printer, 2nd Generation, Magenta","Technology","BS-11365","Bill Shonely","Corporate","REG-EAST","East","United States",7,"9099.93","6733.95","0.25999980219628063073"
"4282","US-2016-107440","2016-04-16",2016,4,"Apr",2,"2016-04","FUR-FU-10000550","Stacking Trays by OIC","Furniture","BS-11365","Bill Shonely","Corporate","REG-EAST","East","United States",2,"9.96","6.67","0.33032128514056224900"
"4283","US-2016-107440","2016-04-16",2016,4,"Apr",2,"2016-04","OFF-BI-10002432","Wilson Jones Standard D-Ring Binders","Office Supplies","BS-11365","Bill Shonely","Corporate","REG-EAST","East","United States",5,"25.30","13.41","0.46996047430830039526"
"4284","CA-2014-166989","2014-11-14",2014,11,"Nov",4,"2014-11","OFF-PA-10004470","Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages","Office Supplies","RM-19675","Robert Marley","Home Office","REG-EAST","East","United States",2,"11.36","6.13","0.46038732394366197183"
"4285","CA-2014-166989","2014-11-14",2014,11,"Nov",4,"2014-11","FUR-CH-10001797","Safco Chair Connectors, 6/Carton","Furniture","RM-19675","Robert Marley","Home Office","REG-EAST","East","United States",2,"69.26","54.64","0.21108865145827317355"
"4286","CA-2014-103100","2014-12-20",2014,12,"Dec",4,"2014-12","OFF-LA-10003720","Avery 487","Office Supplies","AB-10105","Adrian Barton","Consumer","REG-CENTRAL","Central","United States",1,"3.69","1.96","0.46883468834688346883"
"4287","CA-2014-103100","2014-12-20",2014,12,"Dec",4,"2014-12","OFF-BI-10004600","Ibico Ibimaster 300 Manual Binding System","Office Supplies","AB-10105","Adrian Barton","Consumer","REG-CENTRAL","Central","United States",3,"1103.97","607.18","0.45000317037600659438"
"4288","CA-2015-105690","2015-11-21",2015,11,"Nov",4,"2015-11","FUR-BO-10003965","O'Sullivan Manor Hill 2-Door Library in Brianna Oak","Furniture","CA-11965","Carol Adams","Corporate","REG-CENTRAL","Central","United States",2,"246.13","322.14","-0.30882054199000528176"
"4289","CA-2015-105690","2015-11-21",2015,11,"Nov",4,"2015-11","OFF-LA-10000240","Self-Adhesive Address Labels for Typewriters by Universal","Office Supplies","CA-11965","Carol Adams","Corporate","REG-CENTRAL","Central","United States",2,"11.70","7.75","0.33760683760683760684"
"4290","CA-2015-105690","2015-11-21",2015,11,"Nov",4,"2015-11","TEC-CO-10001571","Sharp 1540cs Digital Laser Copier","Technology","CA-11965","Carol Adams","Corporate","REG-CENTRAL","Central","United States",1,"439.99","275.00","0.37498579513170753881"
"4291","CA-2017-127516","2017-12-28",2017,12,"Dec",4,"2017-12","OFF-ST-10000736","Carina Double Wide Media Storage Towers in Natural & Black","Office Supplies","EH-14005","Erica Hernandez","Home Office","REG-SOUTH","South","United States",1,"64.78","77.74","-0.20006174745291756715"
"4292","US-2015-117184","2015-05-17",2015,5,"May",2,"2015-05","OFF-BI-10002082","GBC Twin Loop Wire Binding Elements","Office Supplies","ON-18715","Odella Nelson","Corporate","REG-CENTRAL","Central","United States",5,"33.28","83.20","-1.5000000000000000"
"4293","US-2015-117184","2015-05-17",2015,5,"May",2,"2015-05","OFF-PA-10002250","Things To Do Today Pad","Office Supplies","ON-18715","Odella Nelson","Corporate","REG-CENTRAL","Central","United States",3,"14.09","9.16","0.34989354151880766501"
"4294","CA-2017-102407","2017-12-09",2017,12,"Dec",4,"2017-12","OFF-AR-10000122","Newell 314","Office Supplies","AT-10435","Alyssa Tate","Home Office","REG-WEST","West","United States",2,"11.16","8.37","0.25000000000000000000"
"4295","CA-2017-102407","2017-12-09",2017,12,"Dec",4,"2017-12","FUR-TA-10003748","Bevis 36 x 72 Conference Tables","Furniture","AT-10435","Alyssa Tate","Home Office","REG-WEST","West","United States",9,"896.33","873.92","0.02500195240592192608"
"4296","CA-2017-102407","2017-12-09",2017,12,"Dec",4,"2017-12","OFF-AP-10001394","Harmony Air Purifier","Office Supplies","AT-10435","Alyssa Tate","Home Office","REG-WEST","West","United States",1,"189.00","120.96","0.36000000000000000000"
"4297","CA-2017-130967","2017-03-10",2017,3,"Mar",1,"2017-03","TEC-PH-10004896","Nokia Lumia 521 (T-Mobile)","Technology","EB-13870","Emily Burns","Consumer","REG-EAST","East","United States",3,"53.98","64.78","-0.20007410151908114116"
"4298","CA-2017-101581","2017-10-22",2017,10,"Oct",4,"2017-10","FUR-TA-10002607","KI Conference Tables","Furniture","DW-13195","David Wiener","Corporate","REG-WEST","West","United States",5,"177.23","297.74","-0.67996388873215595554"
"4299","CA-2017-169124","2017-07-03",2017,7,"Jul",3,"2017-07","FUR-FU-10001215","Howard Miller 11-1/2"" Diameter Brentwood Wall Clock","Furniture","MB-17305","Maria Bertelson","Consumer","REG-WEST","West","United States",3,"129.39","75.05","0.41997063142437591777"
"4300","CA-2017-117261","2017-09-04",2017,9,"Sep",3,"2017-09","OFF-ST-10000419","Rogers Jumbo File, Granite","Office Supplies","TH-21235","Tiffany House","Corporate","REG-WEST","West","United States",4,"54.32","53.78","0.00994108983799705449"
"4301","CA-2017-129021","2017-08-23",2017,8,"Aug",3,"2017-08","TEC-PH-10001459","Samsung Galaxy Mega 6.3","Technology","PO-18850","Patrick O'Brill","Consumer","REG-SOUTH","South","United States",13,"4367.90","4040.30","0.07500171707227729573"
"4302","CA-2017-129021","2017-08-23",2017,8,"Aug",3,"2017-08","OFF-PA-10000241","IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case","Office Supplies","PO-18850","Patrick O'Brill","Consumer","REG-SOUTH","South","United States",2,"49.57","34.08","0.31248739156748033085"
"4303","CA-2017-129021","2017-08-23",2017,8,"Aug",3,"2017-08","OFF-AP-10003040","Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection","Office Supplies","PO-18850","Patrick O'Brill","Consumer","REG-SOUTH","South","United States",6,"161.38","149.27","0.07504027760565125790"
"4304","CA-2017-129021","2017-08-23",2017,8,"Aug",3,"2017-08","FUR-FU-10001852","Eldon Regeneration Recycled Desk Accessories, Smoke","Furniture","PO-18850","Patrick O'Brill","Consumer","REG-SOUTH","South","United States",2,"2.78","2.37","0.14748201438848920863"
"4305","CA-2017-129021","2017-08-23",2017,8,"Aug",3,"2017-08","OFF-PA-10000141","Ampad Evidence Wirebond Steno Books, 6"" x 9""","Office Supplies","PO-18850","Patrick O'Brill","Consumer","REG-SOUTH","South","United States",5,"8.72","5.78","0.33715596330275229358"
"4306","CA-2014-123253","2014-08-22",2014,8,"Aug",3,"2014-08","OFF-AR-10002804","Faber Castell Col-Erase Pencils","Office Supplies","DE-13255","Deanra Eno","Home Office","REG-EAST","East","United States",1,"3.91","2.89","0.26086956521739130435"
"4307","CA-2016-121601","2016-10-04",2016,10,"Oct",4,"2016-10","OFF-EN-10003862","Laser & Ink Jet Business Envelopes","Office Supplies","MO-17500","Mary O'Rourke","Consumer","REG-CENTRAL","Central","United States",7,"59.75","40.33","0.32502092050209205021"
"4308","CA-2014-162278","2014-10-26",2014,10,"Oct",4,"2014-10","FUR-FU-10000448","Tenex Chairmats For Use With Carpeted Floors","Furniture","AH-10585","Angele Hood","Consumer","REG-WEST","West","United States",4,"63.92","60.72","0.05006257822277847309"
"4309","CA-2014-162278","2014-10-26",2014,10,"Oct",4,"2014-10","TEC-PH-10000526","Vtech CS6719","Technology","AH-10585","Angele Hood","Consumer","REG-WEST","West","United States",5,"383.96","345.56","0.10001041775184915095"
"4310","CA-2016-161095","2016-06-28",2016,6,"Jun",2,"2016-06","OFF-BI-10002764","Recycled Pressboard Report Cover with Reinforced Top Hinge","Office Supplies","CS-12250","Chris Selesnick","Corporate","REG-WEST","West","United States",3,"7.75","4.94","0.36258064516129032258"
"4311","CA-2016-161095","2016-06-28",2016,6,"Jun",2,"2016-06","OFF-BI-10001524","GBC Premium Transparent Covers with Diagonal Lined Pattern","Office Supplies","CS-12250","Chris Selesnick","Corporate","REG-WEST","West","United States",2,"33.57","21.82","0.35001489425081918380"
"4312","CA-2014-125829","2014-11-04",2014,11,"Nov",4,"2014-11","TEC-PH-10001079","Polycom SoundPoint Pro SE-225 Corded phone","Technology","WB-21850","William Brown","Consumer","REG-WEST","West","United States",7,"666.34","599.71","0.09999399705855869376"
"4313","CA-2014-125829","2014-11-04",2014,11,"Nov",4,"2014-11","FUR-TA-10002041","Bevis Round Conference Table Top, X-Base","Furniture","WB-21850","William Brown","Consumer","REG-WEST","West","United States",4,"573.73","638.27","-0.11249193871681801544"
"4314","CA-2014-125829","2014-11-04",2014,11,"Nov",4,"2014-11","OFF-BI-10001036","Cardinal EasyOpen D-Ring Binders","Office Supplies","WB-21850","William Brown","Consumer","REG-WEST","West","United States",3,"21.94","13.71","0.37511394712853236098"
"4315","CA-2014-125829","2014-11-04",2014,11,"Nov",4,"2014-11","OFF-PA-10000223","Xerox 2000","Office Supplies","WB-21850","William Brown","Consumer","REG-WEST","West","United States",3,"19.44","10.11","0.47993827160493827160"
"4316","CA-2014-125829","2014-11-04",2014,11,"Nov",4,"2014-11","TEC-MA-10003246","Hewlett-Packard Deskjet D4360 Printer","Technology","WB-21850","William Brown","Consumer","REG-WEST","West","United States",4,"447.97","307.98","0.31249860481728687189"
"4317","CA-2014-123127","2014-09-08",2014,9,"Sep",3,"2014-09","OFF-AP-10001962","Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210","Office Supplies","SP-20620","Stefania Perrino","Corporate","REG-EAST","East","United States",2,"16.78","12.59","0.24970202622169249106"
"4318","CA-2015-115945","2015-06-25",2015,6,"Jun",2,"2015-06","OFF-AR-10004062","Staples in misc. colors","Office Supplies","AB-10165","Alan Barnes","Consumer","REG-WEST","West","United States",2,"20.96","15.72","0.25000000000000000000"
"4319","CA-2015-115945","2015-06-25",2015,6,"Jun",2,"2015-06","OFF-BI-10004330","GBC Velobind Prepunched Cover Sets, Regency Series","Office Supplies","AB-10165","Alan Barnes","Consumer","REG-WEST","West","United States",3,"88.75","61.02","0.31245070422535211268"
"4320","CA-2015-115945","2015-06-25",2015,6,"Jun",2,"2015-06","OFF-ST-10001963","Tennsco Regal Shelving Units","Office Supplies","AB-10165","Alan Barnes","Consumer","REG-WEST","West","United States",3,"304.23","295.10","0.03001018965913946685"
"4321","CA-2015-136735","2015-07-26",2015,7,"Jul",3,"2015-07","OFF-EN-10002230","Airmail Envelopes","Office Supplies","HA-14920","Helen Andreada","Consumer","REG-WEST","West","United States",2,"167.86","88.97","0.46997497914929107590"
"4322","US-2017-136189","2017-12-07",2017,12,"Dec",4,"2017-12","FUR-FU-10000175","DAX Wood Document Frame.","Furniture","DC-13285","Debra Catini","Consumer","REG-SOUTH","South","United States",6,"82.38","56.84","0.31002670551104637048"
"4323","CA-2014-152345","2014-12-29",2014,12,"Dec",4,"2014-12","TEC-PH-10004897","Mediabridge Sport Armband iPhone 5s","Technology","ST-20530","Shui Tom","Consumer","REG-WEST","West","United States",3,"23.98","29.67","-0.23728106755629691410"
"4324","CA-2014-152345","2014-12-29",2014,12,"Dec",4,"2014-12","OFF-ST-10003123","Fellowes Bases and Tops For Staxonsteel/High-Stak Systems","Office Supplies","ST-20530","Shui Tom","Consumer","REG-WEST","West","United States",1,"33.29","25.30","0.24001201562030639832"
"4325","US-2015-147662","2015-02-14",2015,2,"Feb",1,"2015-02","OFF-BI-10001658","GBC Standard Therm-A-Bind Covers","Office Supplies","KB-16315","Karl Braun","Consumer","REG-EAST","East","United States",2,"14.95","26.91","-0.80000000000000000000"
"4326","US-2015-147662","2015-02-14",2015,2,"Feb",1,"2015-02","TEC-PH-10002834","Google Nexus 5","Technology","KB-16315","Karl Braun","Consumer","REG-EAST","East","United States",3,"323.98","404.98","-0.25001543305142292734"
"4327","US-2015-147662","2015-02-14",2015,2,"Feb",1,"2015-02","OFF-BI-10002160","Acco Hanging Data Binders","Office Supplies","KB-16315","Karl Braun","Consumer","REG-EAST","East","United States",2,"2.29","3.96","-0.72925764192139737991"
"4328","US-2015-147662","2015-02-14",2015,2,"Feb",1,"2015-02","OFF-AR-10004999","Newell 315","Office Supplies","KB-16315","Karl Braun","Consumer","REG-EAST","East","United States",3,"14.35","13.46","0.06202090592334494774"
